,open,high,low,close,volume,value
2018-10-02 00:00:00,7331000.0,7338000.0,7323000.0,7325000.0,22.8135037,167248322.95186
2018-10-02 00:10:00,7323000.0,7327000.0,7320000.0,7325000.0,12.29445893,90025797.91952
2018-10-02 00:20:00,7326000.0,7337000.0,7320000.0,7324000.0,28.58742443,209480865.08819
2018-10-02 00:30:00,7324000.0,7337000.0,7323000.0,7323000.0,28.99235349,212430853.48725
2018-10-02 00:40:00,7323000.0,7330000.0,7303000.0,7320000.0,25.29597936,185014635.75214
2018-10-02 00:50:00,7325000.0,7332000.0,7319000.0,7332000.0,20.5785563,150699210.80171
2018-10-02 01:00:00,7327000.0,7334000.0,7320000.0,7321000.0,22.2080112,162723670.49096
2018-10-02 01:10:00,7320000.0,7334000.0,7303000.0,7321000.0,31.21594085,228366371.25426
2018-10-02 01:20:00,7321000.0,7334000.0,7318000.0,7332000.0,11.90062186,87241085.45803
2018-10-02 01:30:00,7332000.0,7356000.0,7329000.0,7356000.0,19.40698992,142516609.55176
2018-10-02 01:40:00,7358000.0,7358000.0,7341000.0,7346000.0,25.42693355,186912725.26627
2018-10-02 01:50:00,7346000.0,7353000.0,7337000.0,7352000.0,14.26933257,104828136.80844
2018-10-02 02:00:00,7350000.0,7352000.0,7335000.0,7335000.0,15.27391906,112151956.66658
2018-10-02 02:10:00,7340000.0,7344000.0,7328000.0,7334000.0,11.77389842,86372240.23978
2018-10-02 02:20:00,7335000.0,7340000.0,7330000.0,7334000.0,16.46571863,120782196.01966
2018-10-02 02:30:00,7335000.0,7339000.0,7331000.0,7332000.0,12.05924576,88441306.96132
2018-10-02 02:40:00,7331000.0,7343000.0,7330000.0,7337000.0,15.83643429,116161584.71365
2018-10-02 02:50:00,7337000.0,7337000.0,7327000.0,7327000.0,12.91231964,94657038.83845
2018-10-02 03:00:00,7327000.0,7341000.0,7322000.0,7340000.0,26.62453189,195189528.2588
2018-10-02 03:10:00,7340000.0,7356000.0,7326000.0,7331000.0,16.46543538,120960821.76145
2018-10-02 03:20:00,7331000.0,7349000.0,7331000.0,7347000.0,5.05982386,37162830.27181
2018-10-02 03:30:00,7344000.0,7347000.0,7336000.0,7341000.0,8.2964903,60908576.70394
2018-10-02 03:40:00,7339000.0,7342000.0,7329000.0,7336000.0,6.54399255,48019005.60573
2018-10-02 03:50:00,7336000.0,7352000.0,7328000.0,7350000.0,6.95515993,51029221.69823
2018-10-02 04:00:00,7350000.0,7350000.0,7326000.0,7349000.0,13.90301712,101995705.08335
