,open,high,low,close,volume,value
2021-07-28 00:00:00,43910000.0,44064000.0,43810000.0,44026000.0,178.19098231,7839187110.37187
2021-07-28 00:10:00,44026000.0,44170000.0,44010000.0,44080000.0,203.51188009,8977134546.60294
2021-07-28 00:20:00,44110000.0,44110000.0,43980000.0,44078000.0,49.93733799,2200043666.36898
2021-07-28 00:30:00,44078000.0,44150000.0,43834000.0,43834000.0,45.97539795,2021941892.45359
2021-07-28 00:40:00,43834000.0,44112000.0,43800000.0,44058000.0,47.54689956,2089534367.14606
2021-07-28 00:50:00,44094000.0,44149000.0,43954000.0,44102000.0,31.39364193,1383781691.49304
2021-07-28 01:00:00,44098000.0,44165000.0,43950000.0,44090000.0,66.89418517,2950113268.61217
2021-07-28 01:10:00,44068000.0,44118000.0,43786000.0,43786000.0,45.83775411,2013838797.9783
2021-07-28 01:20:00,43786000.0,43856000.0,43615000.0,43765000.0,85.10016241,3717768223.8616
2021-07-28 01:30:00,43764000.0,43970000.0,43706000.0,43951000.0,21.32359872,934831103.33982
2021-07-28 01:40:00,43950000.0,43959000.0,43660000.0,43682000.0,26.10155523,1142254939.29671
2021-07-28 01:50:00,43661000.0,43800000.0,43576000.0,43740000.0,62.641463,2736462793.31883
2021-07-28 02:00:00,43716000.0,43800000.0,43596000.0,43702000.0,31.77394661,1389145724.15116
2021-07-28 02:10:00,43702000.0,43859000.0,43700000.0,43813000.0,18.15198612,794429560.06451
2021-07-28 02:20:00,43842000.0,43856000.0,43700000.0,43790000.0,16.05868603,702975817.66098
2021-07-28 02:30:00,43800000.0,43850000.0,43716000.0,43778000.0,24.88498482,1090444581.79378
2021-07-28 02:40:00,43776000.0,43855000.0,43732000.0,43855000.0,13.31922559,583478152.10011
2021-07-28 02:50:00,43800000.0,43859000.0,43700000.0,43856000.0,9.70754667,425445050.54122
2021-07-28 03:00:00,43858000.0,43887000.0,43477000.0,43580000.0,113.20101944,4936822275.78651
2021-07-28 03:10:00,43580000.0,43851000.0,43494000.0,43672000.0,64.74806932,2824386224.73811
2021-07-28 03:20:00,43683000.0,43849000.0,43578000.0,43811000.0,14.4119247,630110631.19983
2021-07-28 03:30:00,43761000.0,44000000.0,43761000.0,43963000.0,92.05805947,4046573906.56897
2021-07-28 03:40:00,43988000.0,43993000.0,43827000.0,43933000.0,21.99678283,966025729.01448
2021-07-28 03:50:00,43933000.0,43933000.0,43844000.0,43900000.0,12.7978896,561811770.20233
2021-07-28 04:00:00,43869000.0,44000000.0,43810000.0,44000000.0,31.33088366,1375396354.97071
2021-07-28 04:10:00,44000000.0,44000000.0,43859000.0,43914000.0,33.48573217,1472794359.56039
2021-07-28 04:20:00,43914000.0,44000000.0,43888000.0,43997000.0,20.84601004,916394348.25225
2021-07-28 04:30:00,43983000.0,44080000.0,43906000.0,43916000.0,151.97416167,6692517373.6266
2021-07-28 04:40:00,43958000.0,44079000.0,43922000.0,44003000.0,13.78743597,606354611.1316
2021-07-28 04:50:00,43983000.0,44032000.0,43727000.0,43752000.0,14.79057264,649484550.90774
2021-07-28 05:00:00,43746000.0,44050000.0,43746000.0,44003000.0,20.9917605,922093237.58229
2021-07-28 05:10:00,44003000.0,44026000.0,43821000.0,43943000.0,9.61682529,422316561.78792
2021-07-28 05:20:00,43910000.0,44065000.0,43871000.0,44065000.0,26.30837593,1155476009.93789
2021-07-28 05:30:00,44065000.0,44100000.0,43920000.0,44100000.0,43.98935428,1938623530.95009
2021-07-28 05:40:00,44100000.0,44101000.0,43951000.0,44031000.0,13.14058899,578969531.43179
2021-07-28 05:50:00,43989000.0,44055000.0,43912000.0,44027000.0,10.17632111,447716430.59003
2021-07-28 06:00:00,44027000.0,44091000.0,43958000.0,44078000.0,19.08323589,840304240.99347
2021-07-28 06:10:00,44078000.0,44409000.0,44037000.0,44236000.0,60.46013683,2671031329.76284
2021-07-28 06:20:00,44236000.0,44446000.0,44215000.0,44334000.0,23.59233946,1046035856.11718
2021-07-28 06:30:00,44394000.0,44550000.0,44334000.0,44442000.0,36.91517863,1641323646.21908
2021-07-28 06:40:00,44442000.0,44442000.0,44300000.0,44397000.0,28.68102882,1272709907.93149
2021-07-28 06:50:00,44397000.0,44402000.0,44187000.0,44366000.0,33.02658852,1462651081.25444
2021-07-28 07:00:00,44366000.0,44375000.0,44187000.0,44256000.0,24.74540935,1095124030.24107
2021-07-28 07:10:00,44256000.0,44336000.0,44202000.0,44224000.0,22.80613769,1009493523.16399
2021-07-28 07:20:00,44239000.0,44336000.0,44224000.0,44293000.0,16.07070954,711797851.60739
2021-07-28 07:30:00,44293000.0,44700000.0,44262000.0,44699000.0,76.53424287,3408057171.52924
2021-07-28 07:40:00,44700000.0,45244000.0,44697000.0,45147000.0,253.43184816,11402751178.26941
2021-07-28 07:50:00,45099000.0,45506000.0,45003000.0,45296000.0,210.48395631,9542491757.9411
2021-07-28 08:00:00,45296000.0,45425000.0,44911000.0,45204000.0,172.75771981,7800351169.55692
2021-07-28 08:10:00,45206000.0,45390000.0,45115000.0,45202000.0,92.22865159,4173420663.79553
2021-07-28 08:20:00,45204000.0,45204000.0,45020000.0,45135000.0,85.50104104,3856416503.28077
