,open,high,low,close,volume,value
2019-05-16 00:00:00,9326000.0,9384000.0,9320000.0,9383000.0,76.43965051,714353155.08344
2019-05-16 00:10:00,9383000.0,9397000.0,9335000.0,9344000.0,116.48634293,1091526569.45516
2019-05-16 00:20:00,9344000.0,9385000.0,9337000.0,9379000.0,77.10846496,722506778.6658
2019-05-16 00:30:00,9378000.0,9398000.0,9348000.0,9358000.0,89.78354829,841692127.84639
2019-05-16 00:40:00,9358000.0,9381000.0,9343000.0,9367000.0,45.80089841,428560467.40794
2019-05-16 00:50:00,9367000.0,9426000.0,9367000.0,9400000.0,107.9338159,1015296028.85565
2019-05-16 01:00:00,9402000.0,9455000.0,9357000.0,9370000.0,129.71904992,1220524913.62567
2019-05-16 01:10:00,9368000.0,9370000.0,9300000.0,9330000.0,137.23664722,1280808726.62165
2019-05-16 01:20:00,9328000.0,9369000.0,9328000.0,9355000.0,72.1389863,674334407.04745
2019-05-16 01:30:00,9359000.0,9398000.0,9354000.0,9377000.0,65.91562269,617983976.55052
2019-05-16 01:40:00,9377000.0,9394000.0,9370000.0,9374000.0,69.09941849,648398084.29817
2019-05-16 01:50:00,9374000.0,9380000.0,9346000.0,9369000.0,63.47901484,594407257.72195
2019-05-16 02:00:00,9368000.0,9371000.0,9357000.0,9363000.0,37.80245277,353927972.50339
2019-05-16 02:10:00,9363000.0,9400000.0,9358000.0,9374000.0,142.66695725,1338049646.44371
2019-05-16 02:20:00,9373000.0,9428000.0,9369000.0,9426000.0,88.6296652,832834416.5604
2019-05-16 02:30:00,9429000.0,9512000.0,9426000.0,9460000.0,260.86871946,2472121468.20305
2019-05-16 02:40:00,9460000.0,9461000.0,9400000.0,9429000.0,110.63261908,1042610458.90444
2019-05-16 02:50:00,9425000.0,9453000.0,9421000.0,9449000.0,39.49172158,372727688.32154
2019-05-16 03:00:00,9454000.0,9471000.0,9420000.0,9434000.0,56.53267126,534043179.00799
2019-05-16 03:10:00,9430000.0,9439000.0,9401000.0,9426000.0,41.76791321,393427203.09517
2019-05-16 03:20:00,9424000.0,9470000.0,9424000.0,9453000.0,61.60559811,582577034.74651
2019-05-16 03:30:00,9453000.0,9494000.0,9443000.0,9485000.0,53.83125324,509664827.69269
2019-05-16 03:40:00,9485000.0,9610000.0,9485000.0,9599000.0,198.83327,1902680605.93385
2019-05-16 03:50:00,9599000.0,9662000.0,9558000.0,9633000.0,211.17586704,2032283079.92806
2019-05-16 04:00:00,9633000.0,9674000.0,9543000.0,9543000.0,207.57734357,1994501704.19582
2019-05-16 04:10:00,9553000.0,9570000.0,9461000.0,9533000.0,127.2541558,1211464933.66623
2019-05-16 04:20:00,9534000.0,9558000.0,9450000.0,9527000.0,69.81400697,664441363.03099
2019-05-16 04:30:00,9536000.0,9589000.0,9514000.0,9578000.0,51.13815892,488689420.09555
2019-05-16 04:40:00,9577000.0,9577000.0,9530000.0,9571000.0,59.96808854,573235742.42998
2019-05-16 04:50:00,9563000.0,9599000.0,9559000.0,9593000.0,33.30897768,319171880.0313
2019-05-16 05:00:00,9593000.0,9631000.0,9562000.0,9591000.0,111.18764445,1067798948.77549
2019-05-16 05:10:00,9591000.0,9625000.0,9553000.0,9585000.0,89.67008926,861011176.55463
2019-05-16 05:20:00,9585000.0,9620000.0,9584000.0,9598000.0,50.28179304,483115013.80311
2019-05-16 05:30:00,9600000.0,9600000.0,9531000.0,9578000.0,71.19616808,680563048.79829
2019-05-16 05:40:00,9572000.0,9580000.0,9554000.0,9560000.0,48.33197604,462442898.91682
2019-05-16 05:50:00,9560000.0,9566000.0,9546000.0,9556000.0,30.56103581,291990046.92484
2019-05-16 06:00:00,9556000.0,9556000.0,9528000.0,9540000.0,44.16056905,421187977.18055
2019-05-16 06:10:00,9540000.0,9549000.0,9499000.0,9532000.0,79.5050072,756595435.08393
2019-05-16 06:20:00,9539000.0,9572000.0,9539000.0,9557000.0,46.64584302,446089553.00987
2019-05-16 06:30:00,9557000.0,9565000.0,9523000.0,9563000.0,41.08041803,391935339.84668
2019-05-16 06:40:00,9563000.0,9575000.0,9556000.0,9557000.0,62.66013375,599309244.10654
2019-05-16 06:50:00,9556000.0,9556000.0,9519000.0,9524000.0,39.3672443,375576121.33057
2019-05-16 07:00:00,9524000.0,9564000.0,9520000.0,9560000.0,52.17676237,497881830.68799
2019-05-16 07:10:00,9560000.0,9585000.0,9553000.0,9584000.0,68.81593983,658921561.30406
2019-05-16 07:20:00,9584000.0,9585000.0,9544000.0,9544000.0,82.33049922,787834921.96312
2019-05-16 07:30:00,9543000.0,9547000.0,9483000.0,9505000.0,156.11283865,1485455643.26488
2019-05-16 07:40:00,9505000.0,9536000.0,9484000.0,9517000.0,133.99282492,1274467080.22915
2019-05-16 07:50:00,9517000.0,9548000.0,9502000.0,9547000.0,180.73599906,1722577055.4648
2019-05-16 08:00:00,9547000.0,9593000.0,9534000.0,9541000.0,256.9974628,2458507833.35047
2019-05-16 08:10:00,9543000.0,9579000.0,9538000.0,9572000.0,137.68757308,1316467523.41591
2019-05-16 08:20:00,9568000.0,9573000.0,9553000.0,9560000.0,217.77600379,2083377583.62166
2019-05-16 08:30:00,9558000.0,9606000.0,9538000.0,9594000.0,196.0806348,1877844471.90054
2019-05-16 08:40:00,9594000.0,9627000.0,9573000.0,9625000.0,221.21012053,2122006568.55353
2019-05-16 08:50:00,9625000.0,9699000.0,9564000.0,9606000.0,390.64084293,3763087210.61657
2019-05-16 09:00:00,9606000.0,9649000.0,9557000.0,9616000.0,412.32050416,3958541878.9476
2019-05-16 09:10:00,9615000.0,9684000.0,9614000.0,9671000.0,407.77511943,3935369572.99504
2019-05-16 09:20:00,9672000.0,9709000.0,9667000.0,9700000.0,270.93658453,2625231185.75928
2019-05-16 09:30:00,9700000.0,9725000.0,9655000.0,9714000.0,279.85363818,2714450211.38072
2019-05-16 09:40:00,9714000.0,9785000.0,9713000.0,9784000.0,291.4015749,2838850593.31309
2019-05-16 09:50:00,9784000.0,9830000.0,9740000.0,9799000.0,436.54719705,4276399571.01919
2019-05-16 10:00:00,9800000.0,9842000.0,9783000.0,9783000.0,257.86780239,2531139239.00352
2019-05-16 10:10:00,9783000.0,9812000.0,9783000.0,9803000.0,184.37441495,1807183650.45584
2019-05-16 10:20:00,9794000.0,9814000.0,9750000.0,9767000.0,278.50214501,2725225751.4879
2019-05-16 10:30:00,9768000.0,9800000.0,9764000.0,9790000.0,172.47615318,1687863431.67087
2019-05-16 10:40:00,9789000.0,9808000.0,9759000.0,9775000.0,271.36225122,2656631213.48462
2019-05-16 10:50:00,9775000.0,9809000.0,9753000.0,9809000.0,343.93469988,3362922452.78373
2019-05-16 11:00:00,9807000.0,9815000.0,9752000.0,9773000.0,189.50372201,1856042837.21314
2019-05-16 11:10:00,9773000.0,9793000.0,9763000.0,9774000.0,144.33235441,1410952109.14882
2019-05-16 11:20:00,9779000.0,9791000.0,9751000.0,9774000.0,173.78541666,1697631728.482
2019-05-16 11:30:00,9774000.0,9794000.0,9771000.0,9785000.0,139.69202983,1366455723.12725
2019-05-16 11:40:00,9785000.0,9815000.0,9782000.0,9807000.0,129.39689941,1267938714.3565
2019-05-16 11:50:00,9806000.0,9825000.0,9786000.0,9806000.0,190.9481657,1872304463.28433
2019-05-16 12:00:00,9805000.0,9813000.0,9781000.0,9801000.0,174.38479624,1708651381.86309
2019-05-16 12:10:00,9801000.0,9820000.0,9783000.0,9783000.0,111.38252561,1092413431.25489
2019-05-16 12:20:00,9783000.0,9783000.0,9755000.0,9758000.0,165.23314972,1613649528.3849
2019-05-16 12:30:00,9758000.0,9763000.0,9712000.0,9761000.0,158.08092605,1539565509.91046
2019-05-16 12:40:00,9762000.0,9770000.0,9740000.0,9750000.0,82.72540413,807036802.252
2019-05-16 12:50:00,9748000.0,9750000.0,9699000.0,9728000.0,149.37738511,1451471381.08207
2019-05-16 13:00:00,9728000.0,9732000.0,9628000.0,9672000.0,251.92367091,2436599726.38115
2019-05-16 13:10:00,9671000.0,9681000.0,9595000.0,9596000.0,319.56773059,3080952704.76578
2019-05-16 13:20:00,9596000.0,9629000.0,9526000.0,9598000.0,452.77073784,4336195763.55832
2019-05-16 13:30:00,9604000.0,9604000.0,9485000.0,9533000.0,315.38627153,3006484614.4166
2019-05-16 13:40:00,9534000.0,9560000.0,9410000.0,9410000.0,340.81055224,3228617767.55263
2019-05-16 13:50:00,9410000.0,9539000.0,9390000.0,9534000.0,301.20596566,2854380498.80131
2019-05-16 14:00:00,9534000.0,9583000.0,9484000.0,9572000.0,175.31573594,1670104448.79067
2019-05-16 14:10:00,9583000.0,9595000.0,9520000.0,9529000.0,154.18793839,1474728626.08553
2019-05-16 14:20:00,9529000.0,9551000.0,9493000.0,9529000.0,126.36992896,1203761023.01738
2019-05-16 14:30:00,9528000.0,9528000.0,9476000.0,9512000.0,123.90823358,1177163162.49211
2019-05-16 14:40:00,9516000.0,9533000.0,9505000.0,9533000.0,64.23465771,611677642.43947
2019-05-16 14:50:00,9533000.0,9564000.0,9529000.0,9533000.0,88.25554818,842522427.23671
2019-05-16 15:00:00,9533000.0,9567000.0,9497000.0,9555000.0,109.35168271,1041929130.08578
2019-05-16 15:10:00,9560000.0,9614000.0,9552000.0,9611000.0,106.66343701,1021657048.10967
2019-05-16 15:20:00,9611000.0,9648000.0,9611000.0,9647000.0,182.7094233,1759843895.12949
2019-05-16 15:30:00,9647000.0,9658000.0,9611000.0,9611000.0,109.42115237,1055241202.95202
2019-05-16 15:40:00,9612000.0,9637000.0,9596000.0,9636000.0,125.32695329,1205263453.61471
2019-05-16 15:50:00,9637000.0,9675000.0,9625000.0,9663000.0,105.1014402,1015277698.52595
2019-05-16 16:00:00,9663000.0,9672000.0,9622000.0,9652000.0,86.65641799,836210654.21955
2019-05-16 16:10:00,9652000.0,9667000.0,9602000.0,9629000.0,86.18356151,830038746.17455
2019-05-16 16:20:00,9630000.0,9633000.0,9606000.0,9609000.0,61.52496716,591612629.22504
2019-05-16 16:30:00,9609000.0,9613000.0,9568000.0,9575000.0,85.78782932,823318759.73264
2019-05-16 16:40:00,9572000.0,9597000.0,9572000.0,9583000.0,52.32948213,501419428.54783
2019-05-16 16:50:00,9583000.0,9630000.0,9583000.0,9588000.0,80.38551405,772410600.98167
2019-05-16 17:00:00,9588000.0,9605000.0,9560000.0,9604000.0,86.31891654,827045571.16103
2019-05-16 17:10:00,9604000.0,9611000.0,9581000.0,9606000.0,57.85042573,555518432.47925
2019-05-16 17:20:00,9606000.0,9650000.0,9604000.0,9645000.0,79.3641188,764572181.86523
2019-05-16 17:30:00,9645000.0,9645000.0,9606000.0,9620000.0,60.61892278,583298431.06142
2019-05-16 17:40:00,9620000.0,9620000.0,9590000.0,9592000.0,51.9399529,498851137.24969
2019-05-16 17:50:00,9594000.0,9602000.0,9576000.0,9576000.0,58.88490193,564575364.02773
2019-05-16 18:00:00,9577000.0,9630000.0,9567000.0,9616000.0,78.95836541,758007761.05856
2019-05-16 18:10:00,9612000.0,9640000.0,9612000.0,9632000.0,72.30830235,696223895.31263
2019-05-16 18:20:00,9632000.0,9636000.0,9615000.0,9633000.0,35.44735479,341242386.98601
2019-05-16 18:30:00,9633000.0,9650000.0,9618000.0,9624000.0,62.75653973,604838697.61757
2019-05-16 18:40:00,9623000.0,9640000.0,9608000.0,9629000.0,79.25521715,762679466.37889
2019-05-16 18:50:00,9630000.0,9659000.0,9602000.0,9625000.0,341.1409555,3285540602.71344
2019-05-16 19:00:00,9621000.0,9659000.0,9527000.0,9588000.0,327.9292933,3146399409.30942
2019-05-16 19:10:00,9601000.0,9616000.0,9424000.0,9474000.0,393.90966356,3739728019.11835
2019-05-16 19:20:00,9473000.0,9532000.0,9430000.0,9461000.0,240.08706479,2274872656.83397
2019-05-16 19:30:00,9461000.0,9547000.0,9459000.0,9540000.0,128.503458,1223162265.40333
2019-05-16 19:40:00,9533000.0,9554000.0,9476000.0,9483000.0,118.98418296,1131106623.47905
2019-05-16 19:50:00,9479000.0,9519000.0,9450000.0,9496000.0,130.20405313,1235758644.71965
2019-05-16 20:00:00,9496000.0,9525000.0,9467000.0,9508000.0,103.92361811,987742255.60134
2019-05-16 20:10:00,9508000.0,9523000.0,9477000.0,9495000.0,64.21019692,610036301.81079
2019-05-16 20:20:00,9495000.0,9562000.0,9494000.0,9539000.0,169.77184524,1618585124.18002
2019-05-16 20:30:00,9538000.0,9549000.0,9486000.0,9488000.0,94.31735713,898188441.74276
2019-05-16 20:40:00,9489000.0,9530000.0,9472000.0,9517000.0,90.77848978,862725910.35055
2019-05-16 20:50:00,9517000.0,9517000.0,9470000.0,9470000.0,65.51077056,621623715.68292
2019-05-16 21:00:00,9471000.0,9510000.0,9455000.0,9474000.0,111.23041804,1054064145.18236
2019-05-16 21:10:00,9478000.0,9500000.0,9469000.0,9495000.0,62.47319758,592634172.7962
2019-05-16 21:20:00,9495000.0,9508000.0,9476000.0,9478000.0,53.37660277,506829314.42245
2019-05-16 21:30:00,9478000.0,9478000.0,9455000.0,9459000.0,88.06903341,833576981.0902
2019-05-16 21:40:00,9459000.0,9462000.0,9410000.0,9410000.0,133.76232056,1262389062.09
2019-05-16 21:50:00,9410000.0,9411000.0,9247000.0,9310000.0,463.3668977,4325078481.01549
2019-05-16 22:00:00,9310000.0,9380000.0,9305000.0,9355000.0,220.00025969,2055289626.79845
2019-05-16 22:10:00,9355000.0,9373000.0,9333000.0,9363000.0,154.27419365,1442706364.1752
2019-05-16 22:20:00,9360000.0,9373000.0,9319000.0,9330000.0,129.27202648,1207186843.80508
2019-05-16 22:30:00,9330000.0,9400000.0,9326000.0,9387000.0,142.60989712,1337544406.32244
2019-05-16 22:40:00,9387000.0,9392000.0,9351000.0,9388000.0,85.0139848,796761400.91838
2019-05-16 22:50:00,9387000.0,9405000.0,9375000.0,9402000.0,75.51955122,709208267.58013
2019-05-16 23:00:00,9402000.0,9459000.0,9402000.0,9448000.0,157.18726775,1483181741.90767
2019-05-16 23:10:00,9448000.0,9490000.0,9442000.0,9473000.0,137.43969988,1300508773.68228
2019-05-16 23:20:00,9473000.0,9500000.0,9439000.0,9500000.0,155.0900665,1470635061.17258
2019-05-16 23:30:00,9500000.0,9532000.0,9450000.0,9484000.0,141.48359732,1342441680.03821
2019-05-16 23:40:00,9484000.0,9491000.0,9441000.0,9465000.0,46.97461938,444512877.13433
2019-05-16 23:50:00,9465000.0,9477000.0,9441000.0,9450000.0,67.77028282,640716523.89652
