,open,high,low,close,volume,value
2020-10-16 00:00:00,13095000.0,13106000.0,13087000.0,13102000.0,5.97808636,78290377.41438
2020-10-16 00:10:00,13105000.0,13122000.0,13101000.0,13121000.0,16.68907109,218887524.1603
2020-10-16 00:20:00,13121000.0,13129000.0,13117000.0,13121000.0,16.65385176,218592481.61106
2020-10-16 00:30:00,13121000.0,13127000.0,13106000.0,13111000.0,6.52655236,85579677.84677
2020-10-16 00:40:00,13111000.0,13116000.0,13102000.0,13103000.0,3.65461768,47907395.85353
2020-10-16 00:50:00,13110000.0,13128000.0,13103000.0,13128000.0,7.95558107,104332582.95316
2020-10-16 01:00:00,13128000.0,13128000.0,13105000.0,13122000.0,1.92786376,25290267.10891
2020-10-16 01:10:00,13122000.0,13128000.0,13107000.0,13113000.0,1.43369545,18805134.13782
2020-10-16 01:20:00,13126000.0,13180000.0,13117000.0,13148000.0,48.38806182,636206536.33111
2020-10-16 01:30:00,13159000.0,13159000.0,13078000.0,13099000.0,9.46332899,123938915.02137
2020-10-16 01:40:00,13098000.0,13110000.0,13079000.0,13098000.0,19.00406108,248989632.63313
2020-10-16 01:50:00,13110000.0,13116000.0,13069000.0,13087000.0,10.24838682,134191767.1895
2020-10-16 02:00:00,13110000.0,13129000.0,13088000.0,13129000.0,3.51424368,46090316.90262
2020-10-16 02:10:00,13129000.0,13147000.0,13116000.0,13147000.0,10.78890234,141607441.50611
2020-10-16 02:20:00,13143000.0,13152000.0,13124000.0,13132000.0,5.39705191,70893103.4139
2020-10-16 02:30:00,13131000.0,13155000.0,13127000.0,13147000.0,14.89963088,195645477.67041
2020-10-16 02:40:00,13150000.0,13176000.0,13146000.0,13169000.0,29.48361825,388115655.80717
2020-10-16 02:50:00,13178000.0,13186000.0,13155000.0,13173000.0,5.71846171,75365674.99903
2020-10-16 03:00:00,13172000.0,13182000.0,13164000.0,13178000.0,5.35706207,70604589.93431
2020-10-16 03:10:00,13178000.0,13192000.0,13164000.0,13177000.0,5.04298343,66484054.84656
2020-10-16 03:20:00,13190000.0,13192000.0,13177000.0,13191000.0,2.9487573,38888633.3598
2020-10-16 03:30:00,13190000.0,13199000.0,13174000.0,13199000.0,3.27737105,43239779.80675
2020-10-16 03:40:00,13199000.0,13199000.0,13183000.0,13190000.0,1.20624894,15913617.89378
2020-10-16 03:50:00,13190000.0,13190000.0,13184000.0,13184000.0,4.11032817,54201601.18331
2020-10-16 04:00:00,13186000.0,13188000.0,13183000.0,13188000.0,2.99750739,39523795.49628
2020-10-16 04:10:00,13188000.0,13230000.0,13188000.0,13198000.0,34.40204446,454430847.15338
2020-10-16 04:20:00,13204000.0,13234000.0,13192000.0,13220000.0,5.43451472,71865127.12473
2020-10-16 04:30:00,13233000.0,13236000.0,13220000.0,13220000.0,5.69527395,75340867.60087
2020-10-16 04:40:00,13220000.0,13238000.0,13218000.0,13219000.0,6.73334575,89069542.96594
2020-10-16 04:50:00,13231000.0,13238000.0,13219000.0,13223000.0,5.82263646,77032848.00368
2020-10-16 05:00:00,13238000.0,13300000.0,13223000.0,13285000.0,46.15562133,612252060.2231
2020-10-16 05:10:00,13285000.0,13285000.0,13238000.0,13260000.0,16.48771355,218675865.18145
2020-10-16 05:20:00,13272000.0,13272000.0,13245000.0,13245000.0,9.07922078,120427425.25048
2020-10-16 05:30:00,13262000.0,13264000.0,13246000.0,13257000.0,1.88725089,25027266.20866
2020-10-16 05:40:00,13257000.0,13257000.0,13245000.0,13252000.0,2.78725313,36934251.59562
2020-10-16 05:50:00,13252000.0,13252000.0,13232000.0,13246000.0,2.48728671,32948260.38968
2020-10-16 06:00:00,13244000.0,13246000.0,13150000.0,13195000.0,20.33322049,268065599.84671
2020-10-16 06:10:00,13195000.0,13232000.0,13175000.0,13215000.0,9.62840392,127139332.21802
2020-10-16 06:20:00,13228000.0,13228000.0,13200000.0,13221000.0,6.63854134,87684179.0484
2020-10-16 06:30:00,13221000.0,13222000.0,13201000.0,13222000.0,8.10598737,107127110.28285
2020-10-16 06:40:00,13222000.0,13222000.0,13208000.0,13215000.0,3.53857112,46760848.20832
2020-10-16 06:50:00,13215000.0,13215000.0,13200000.0,13214000.0,4.80515773,63480023.53828
2020-10-16 07:00:00,13214000.0,13222000.0,13210000.0,13221000.0,4.77152093,63064778.19815
2020-10-16 07:10:00,13222000.0,13222000.0,13195000.0,13205000.0,10.43192542,137837472.78229
2020-10-16 07:20:00,13205000.0,13220000.0,13197000.0,13217000.0,6.69718083,88451871.26155
2020-10-16 07:30:00,13217000.0,13220000.0,13210000.0,13218000.0,3.92324372,51858825.7773
2020-10-16 07:40:00,13218000.0,13218000.0,13213000.0,13218000.0,5.34749534,70674729.47368
2020-10-16 07:50:00,13219000.0,13219000.0,13197000.0,13210000.0,12.54780001,165813901.72088
2020-10-16 08:00:00,13210000.0,13217000.0,13191000.0,13201000.0,3.50979081,46340630.02365
2020-10-16 08:10:00,13217000.0,13233000.0,13201000.0,13222000.0,15.65038836,206974604.38687
2020-10-16 08:20:00,13222000.0,13234000.0,13205000.0,13228000.0,3.68983711,48801472.25012
2020-10-16 08:30:00,13234000.0,13238000.0,13228000.0,13228000.0,6.08534788,80523077.53555
2020-10-16 08:40:00,13238000.0,13238000.0,13222000.0,13228000.0,5.69219635,75302935.02295
2020-10-16 08:50:00,13229000.0,13230000.0,13214000.0,13226000.0,8.18626586,108281499.95745
2020-10-16 09:00:00,13230000.0,13230000.0,13189000.0,13197000.0,15.90416038,209958402.15579
2020-10-16 09:10:00,13191000.0,13197000.0,13182000.0,13196000.0,16.81547484,221807527.97691
2020-10-16 09:20:00,13196000.0,13217000.0,13196000.0,13201000.0,13.71188233,181029870.61103
2020-10-16 09:30:00,13216000.0,13224000.0,13202000.0,13218000.0,13.5145173,178603395.84167
2020-10-16 09:40:00,13219000.0,13219000.0,13207000.0,13218000.0,9.01708724,119131629.45394
2020-10-16 09:50:00,13217000.0,13235000.0,13217000.0,13234000.0,15.49500778,204939601.77825
2020-10-16 10:00:00,13234000.0,13262000.0,13229000.0,13255000.0,16.674508,220900372.38002
2020-10-16 10:10:00,13255000.0,13273000.0,13254000.0,13262000.0,19.9985808,265217505.32585
2020-10-16 10:20:00,13262000.0,13262000.0,13251000.0,13261000.0,13.49128152,178864747.25442
2020-10-16 10:30:00,13261000.0,13275000.0,13248000.0,13271000.0,18.73256911,248433550.62273
2020-10-16 10:40:00,13271000.0,13271000.0,13251000.0,13260000.0,11.46808651,152104851.43259
2020-10-16 10:50:00,13255000.0,13260000.0,13242000.0,13243000.0,10.92258358,144751071.58337
2020-10-16 11:00:00,13243000.0,13251000.0,13243000.0,13248000.0,14.26991171,189058125.67369
2020-10-16 11:10:00,13248000.0,13274000.0,13229000.0,13252000.0,46.60242357,617532345.39502
2020-10-16 11:20:00,13251000.0,13252000.0,13234000.0,13237000.0,5.78537937,76626625.66584
2020-10-16 11:30:00,13237000.0,13255000.0,13231000.0,13251000.0,19.50286484,258288723.31791
2020-10-16 11:40:00,13255000.0,13263000.0,13250000.0,13262000.0,15.50130769,205465780.0504
2020-10-16 11:50:00,13262000.0,13269000.0,13250000.0,13259000.0,25.85191675,342883826.91054
2020-10-16 12:00:00,13259000.0,13262000.0,13251000.0,13258000.0,14.31564322,189802748.30262
2020-10-16 12:10:00,13258000.0,13258000.0,13240000.0,13243000.0,20.05917567,265810562.05431
2020-10-16 12:20:00,13248000.0,13248000.0,13228000.0,13228000.0,34.61729596,458324750.10179
2020-10-16 12:30:00,13226000.0,13228000.0,13206000.0,13223000.0,11.27003955,148953065.93689
2020-10-16 12:40:00,13225000.0,13231000.0,13215000.0,13224000.0,7.89815045,104438234.26848
2020-10-16 12:50:00,13224000.0,13238000.0,13221000.0,13226000.0,12.61400606,166821146.97407
2020-10-16 13:00:00,13238000.0,13241000.0,13137000.0,13161000.0,51.28423142,675654130.39777
2020-10-16 13:10:00,13156000.0,13163000.0,13054000.0,13063000.0,130.4132327,1708464387.22447
2020-10-16 13:20:00,13063000.0,13101000.0,12910000.0,12958000.0,463.15952088,6005793773.30398
2020-10-16 13:30:00,12958000.0,12995000.0,12936000.0,12960000.0,318.05218811,4121088274.82294
2020-10-16 13:40:00,12960000.0,12985000.0,12893000.0,12930000.0,252.83871307,3271015131.91937
2020-10-16 13:50:00,12929000.0,12936000.0,12903000.0,12930000.0,108.87017665,1407166954.11243
2020-10-16 14:00:00,12930000.0,13018000.0,12929000.0,13018000.0,39.70329067,515275888.23137
2020-10-16 14:10:00,13018000.0,13030000.0,12996000.0,13013000.0,32.34529849,420942714.65919
2020-10-16 14:20:00,13013000.0,13020000.0,12984000.0,12993000.0,20.96366576,272478906.86345
2020-10-16 14:30:00,12993000.0,13020000.0,12978000.0,13011000.0,22.08142191,287004355.40051
2020-10-16 14:40:00,13011000.0,13048000.0,13007000.0,13042000.0,32.64816514,425403511.10629
2020-10-16 14:50:00,13043000.0,13043000.0,13013000.0,13019000.0,24.85197924,323546814.12497
2020-10-16 15:00:00,13020000.0,13024000.0,13013000.0,13013000.0,15.65403004,203775904.56595
2020-10-16 15:10:00,13013000.0,13028000.0,13002000.0,13028000.0,26.94998263,350814329.53464
2020-10-16 15:20:00,13028000.0,13030000.0,13020000.0,13021000.0,10.62073731,138311970.11314
2020-10-16 15:30:00,13021000.0,13021000.0,12992000.0,13013000.0,28.87799565,375682595.27712
2020-10-16 15:40:00,13012000.0,13020000.0,12995000.0,13002000.0,7.01967946,91295436.51729
2020-10-16 15:50:00,13006000.0,13020000.0,13002000.0,13019000.0,11.52905259,149956031.27605
2020-10-16 16:00:00,13017000.0,13020000.0,13007000.0,13020000.0,10.74450528,139810092.39018
2020-10-16 16:10:00,13020000.0,13034000.0,13020000.0,13030000.0,30.55296897,398058407.90629
2020-10-16 16:20:00,13030000.0,13033000.0,13013000.0,13030000.0,26.49675928,345221756.75912
2020-10-16 16:30:00,13029000.0,13034000.0,13027000.0,13030000.0,27.17762438,354151621.92907
2020-10-16 16:40:00,13030000.0,13033000.0,13016000.0,13019000.0,26.29524198,342521272.37712
2020-10-16 16:50:00,13016000.0,13032000.0,13012000.0,13017000.0,17.15810988,223454414.36808
2020-10-16 17:00:00,13017000.0,13034000.0,13015000.0,13027000.0,17.81120729,232026423.01141
2020-10-16 17:10:00,13027000.0,13041000.0,13021000.0,13036000.0,12.86597896,167651916.60488
2020-10-16 17:20:00,13029000.0,13035000.0,13013000.0,13021000.0,17.55421424,228603724.8253
2020-10-16 17:30:00,13021000.0,13035000.0,13020000.0,13030000.0,9.90646713,129058160.10836
2020-10-16 17:40:00,13030000.0,13036000.0,13016000.0,13017000.0,12.45262492,162193085.68301
2020-10-16 17:50:00,13017000.0,13019000.0,13010000.0,13014000.0,16.4698458,214322010.82454
2020-10-16 18:00:00,13014000.0,13014000.0,12990000.0,12999000.0,23.54979192,306233059.52162
2020-10-16 18:10:00,12995000.0,12999000.0,12937000.0,12937000.0,45.10187673,584396144.92199
2020-10-16 18:20:00,12937000.0,13004000.0,12931000.0,12989000.0,38.0683129,494079863.72311
2020-10-16 18:30:00,12989000.0,13012000.0,12985000.0,12999000.0,14.68995134,190858324.98025
2020-10-16 18:40:00,12999000.0,13000000.0,12969000.0,12984000.0,14.33641347,186230919.85782
2020-10-16 18:50:00,12980000.0,12980000.0,12930000.0,12962000.0,30.23625699,391539267.64638
2020-10-16 19:00:00,12953000.0,13005000.0,12953000.0,12977000.0,21.69558174,281706291.5311
2020-10-16 19:10:00,12977000.0,12977000.0,12959000.0,12964000.0,27.0711162,350990125.40822
2020-10-16 19:20:00,12960000.0,12990000.0,12960000.0,12975000.0,11.78622047,152888486.43299
2020-10-16 19:30:00,12975000.0,13019000.0,12975000.0,13016000.0,8.68489735,112898635.35156
2020-10-16 19:40:00,13016000.0,13021000.0,13002000.0,13019000.0,10.88609882,141701879.09036
2020-10-16 19:50:00,13004000.0,13018000.0,12979000.0,13000000.0,12.68137983,164852171.21792
2020-10-16 20:00:00,13000000.0,13019000.0,12994000.0,13019000.0,10.38703681,135126936.45266
