,open,high,low,close,volume,value
2019-07-22 00:00:00,12350000.0,12401000.0,12325000.0,12331000.0,123.00589369,1521054892.15996
2019-07-22 00:10:00,12331000.0,12367000.0,12320000.0,12352000.0,57.51134174,709632527.18457
2019-07-22 00:20:00,12348000.0,12400000.0,12328000.0,12399000.0,80.51121775,996155090.9741
2019-07-22 00:30:00,12399000.0,12403000.0,12351000.0,12362000.0,85.21566147,1054557327.62918
2019-07-22 00:40:00,12362000.0,12402000.0,12351000.0,12402000.0,23.84901791,295232539.03722
2019-07-22 00:50:00,12402000.0,12477000.0,12400000.0,12458000.0,67.52759706,840231336.39008
2019-07-22 01:00:00,12452000.0,12466000.0,12411000.0,12411000.0,46.24187688,575142979.25472
2019-07-22 01:10:00,12410000.0,12419000.0,12361000.0,12382000.0,40.20217429,497956249.64772
2019-07-22 01:20:00,12382000.0,12397000.0,12373000.0,12378000.0,14.76928305,182925653.99852
2019-07-22 01:30:00,12378000.0,12383000.0,12341000.0,12345000.0,39.31516858,485882437.28278
2019-07-22 01:40:00,12345000.0,12384000.0,12342000.0,12379000.0,28.55735392,353091454.85497
2019-07-22 01:50:00,12379000.0,12384000.0,12339000.0,12343000.0,26.18475601,323469494.16125
2019-07-22 02:00:00,12343000.0,12381000.0,12304000.0,12357000.0,53.70605766,662349174.35838
2019-07-22 02:10:00,12358000.0,12465000.0,12354000.0,12376000.0,39.33212897,487949469.37999
2019-07-22 02:20:00,12376000.0,12415000.0,12375000.0,12382000.0,11.66352083,144517106.25032
2019-07-22 02:30:00,12383000.0,12390000.0,12358000.0,12384000.0,14.0905264,174421442.57525
2019-07-22 02:40:00,12384000.0,12429000.0,12384000.0,12398000.0,34.11728678,423206636.84153
2019-07-22 02:50:00,12388000.0,12407000.0,12362000.0,12394000.0,42.25866912,522759061.60975
2019-07-22 03:00:00,12393000.0,12408000.0,12370000.0,12401000.0,14.44811947,179009110.95099
2019-07-22 03:10:00,12402000.0,12504000.0,12390000.0,12451000.0,63.67142101,793790426.28164
2019-07-22 03:20:00,12451000.0,12494000.0,12444000.0,12477000.0,19.87312484,247777383.58946
2019-07-22 03:30:00,12477000.0,12504000.0,12452000.0,12490000.0,20.4297094,255055106.72675
2019-07-22 03:40:00,12471000.0,12487000.0,12430000.0,12439000.0,30.1033923,374836441.23562
2019-07-22 03:50:00,12448000.0,12471000.0,12425000.0,12461000.0,8.0033126,99600487.45566
2019-07-22 04:00:00,12461000.0,12500000.0,12458000.0,12459000.0,12.62770596,157654679.7786
2019-07-22 04:10:00,12459000.0,12489000.0,12458000.0,12474000.0,1.8998045,23700792.50799
2019-07-22 04:20:00,12474000.0,12476000.0,12457000.0,12461000.0,6.49485416,80962496.315
2019-07-22 04:30:00,12461000.0,12464000.0,12333000.0,12389000.0,57.75325704,714763869.85672
2019-07-22 04:40:00,12389000.0,12425000.0,12342000.0,12350000.0,17.51334102,216815299.70808
2019-07-22 04:50:00,12350000.0,12429000.0,12350000.0,12395000.0,10.75411732,133236148.55343
2019-07-22 05:00:00,12395000.0,12454000.0,12379000.0,12432000.0,29.03327381,360653280.98819
2019-07-22 05:10:00,12432000.0,12454000.0,12421000.0,12440000.0,7.82283871,97277762.37715
2019-07-22 05:20:00,12440000.0,12520000.0,12440000.0,12476000.0,16.49832005,205979586.72305
2019-07-22 05:30:00,12481000.0,12500000.0,12476000.0,12486000.0,11.95550394,149288953.78665
2019-07-22 05:40:00,12486000.0,12491000.0,12443000.0,12447000.0,14.74047947,183840246.01508
2019-07-22 05:50:00,12447000.0,12531000.0,12445000.0,12506000.0,24.85981485,310949278.48238
2019-07-22 06:00:00,12489000.0,12590000.0,12489000.0,12590000.0,54.08275647,679179782.18447
2019-07-22 06:10:00,12590000.0,12590000.0,12535000.0,12579000.0,33.99633188,427198397.68146
2019-07-22 06:20:00,12579000.0,12581000.0,12570000.0,12574000.0,19.68116652,247487898.84767
2019-07-22 06:30:00,12574000.0,12589000.0,12562000.0,12562000.0,29.13684812,366462988.6359
2019-07-22 06:40:00,12562000.0,12577000.0,12554000.0,12571000.0,10.47972886,131626610.66562
2019-07-22 06:50:00,12571000.0,12597000.0,12567000.0,12582000.0,22.60376809,284469950.57398
2019-07-22 07:00:00,12582000.0,12649000.0,12582000.0,12619000.0,53.2388973,672160386.26619
2019-07-22 07:10:00,12619000.0,12625000.0,12582000.0,12597000.0,31.98725372,403113733.05798
2019-07-22 07:20:00,12597000.0,12614000.0,12593000.0,12596000.0,23.72540592,298968953.69305
2019-07-22 07:30:00,12596000.0,12602000.0,12550000.0,12552000.0,33.10764795,416030688.07852
2019-07-22 07:40:00,12550000.0,12589000.0,12510000.0,12519000.0,32.73585802,410744352.38179
2019-07-22 07:50:00,12519000.0,12541000.0,12503000.0,12518000.0,49.01802336,613494923.42891
2019-07-22 08:00:00,12518000.0,12562000.0,12516000.0,12547000.0,41.26414181,517849380.66336
2019-07-22 08:10:00,12547000.0,12561000.0,12521000.0,12527000.0,16.71153223,209450960.61739
2019-07-22 08:20:00,12527000.0,12567000.0,12527000.0,12542000.0,18.06373466,226474359.3244
2019-07-22 08:30:00,12530000.0,12590000.0,12530000.0,12576000.0,25.02100961,314584572.39631
2019-07-22 08:40:00,12576000.0,12605000.0,12554000.0,12574000.0,52.94198136,666534803.60059
2019-07-22 08:50:00,12559000.0,12575000.0,12552000.0,12565000.0,35.07206537,440615288.29062
2019-07-22 09:00:00,12565000.0,12640000.0,12560000.0,12621000.0,119.91786335,1512304400.59364
2019-07-22 09:10:00,12620000.0,12683000.0,12620000.0,12623000.0,136.11860578,1722798724.55146
2019-07-22 09:20:00,12623000.0,12625000.0,12581000.0,12591000.0,72.03989831,907713585.47793
2019-07-22 09:30:00,12585000.0,12610000.0,12585000.0,12608000.0,20.58097913,259148086.91634
2019-07-22 09:40:00,12610000.0,12632000.0,12540000.0,12543000.0,103.34574147,1300335237.34602
2019-07-22 09:50:00,12543000.0,12561000.0,12523000.0,12546000.0,54.42876824,682416678.23187
2019-07-22 10:00:00,12536000.0,12592000.0,12536000.0,12583000.0,23.26400018,292343013.0689
2019-07-22 10:10:00,12583000.0,12621000.0,12583000.0,12600000.0,40.80246431,514154403.30056
2019-07-22 10:20:00,12600000.0,12600000.0,12580000.0,12581000.0,31.55672697,397299082.61118
2019-07-22 10:30:00,12581000.0,12593000.0,12566000.0,12572000.0,43.25088004,544137654.79497
2019-07-22 10:40:00,12572000.0,12580000.0,12556000.0,12562000.0,30.02204159,377364654.02438
2019-07-22 10:50:00,12562000.0,12572000.0,12550000.0,12555000.0,48.06554055,603674455.05283
2019-07-22 11:00:00,12554000.0,12580000.0,12552000.0,12573000.0,37.45174632,470450643.50142
2019-07-22 11:10:00,12573000.0,12579000.0,12524000.0,12526000.0,26.51169079,332795705.36948
2019-07-22 11:20:00,12526000.0,12564000.0,12523000.0,12560000.0,33.71391157,422981658.98984
2019-07-22 11:30:00,12560000.0,12608000.0,12560000.0,12596000.0,34.42594792,433552783.06687
2019-07-22 11:40:00,12596000.0,12612000.0,12591000.0,12606000.0,24.01056212,302523592.48328
2019-07-22 11:50:00,12610000.0,12611000.0,12597000.0,12602000.0,38.67862668,487397358.113
2019-07-22 12:00:00,12602000.0,12602000.0,12578000.0,12578000.0,39.78498672,500904403.1481
2019-07-22 12:10:00,12576000.0,12600000.0,12570000.0,12589000.0,23.54344867,296358392.5725
2019-07-22 12:20:00,12589000.0,12612000.0,12585000.0,12609000.0,38.83669727,489238972.46202
2019-07-22 12:30:00,12609000.0,12613000.0,12584000.0,12590000.0,41.96248652,528732996.02797
2019-07-22 12:40:00,12590000.0,12603000.0,12587000.0,12590000.0,29.77643964,374971927.81554
2019-07-22 12:50:00,12590000.0,12600000.0,12587000.0,12587000.0,28.86464229,363406700.87524
2019-07-22 13:00:00,12587000.0,12609000.0,12554000.0,12559000.0,74.07075374,932246688.14226
2019-07-22 13:10:00,12556000.0,12559000.0,12523000.0,12542000.0,100.0100927,1254074554.08104
2019-07-22 13:20:00,12551000.0,12551000.0,12510000.0,12520000.0,61.95652248,775952922.56779
2019-07-22 13:30:00,12520000.0,12520000.0,12466000.0,12488000.0,112.50124215,1405493360.65015
2019-07-22 13:40:00,12488000.0,12524000.0,12483000.0,12504000.0,59.13850774,739280327.34051
2019-07-22 13:50:00,12506000.0,12525000.0,12501000.0,12521000.0,36.93518901,462144318.65318
2019-07-22 14:00:00,12516000.0,12525000.0,12500000.0,12500000.0,36.73517423,459783514.09791
2019-07-22 14:10:00,12499000.0,12573000.0,12498000.0,12572000.0,75.17141261,942938386.41761
2019-07-22 14:20:00,12572000.0,12573000.0,12513000.0,12527000.0,72.08555302,903651473.68164
2019-07-22 14:30:00,12527000.0,12529000.0,12501000.0,12517000.0,68.51334516,857069269.99369
2019-07-22 14:40:00,12510000.0,12548000.0,12510000.0,12544000.0,28.57526631,358041710.91043
2019-07-22 14:50:00,12544000.0,12568000.0,12540000.0,12567000.0,37.42054277,469637066.96345
2019-07-22 15:00:00,12567000.0,12580000.0,12553000.0,12580000.0,76.07397765,956473815.9013
2019-07-22 15:10:00,12581000.0,12598000.0,12569000.0,12593000.0,36.26385892,456533027.35104
2019-07-22 15:20:00,12591000.0,12593000.0,12565000.0,12575000.0,26.82621722,337349181.6328
2019-07-22 15:30:00,12576000.0,12582000.0,12567000.0,12569000.0,16.21758751,203961850.945
2019-07-22 15:40:00,12569000.0,12570000.0,12565000.0,12568000.0,43.63068627,548291852.49027
2019-07-22 15:50:00,12568000.0,12577000.0,12564000.0,12565000.0,20.32150251,255370307.62968
2019-07-22 16:00:00,12566000.0,12579000.0,12560000.0,12578000.0,44.30172521,556722363.80177
2019-07-22 16:10:00,12579000.0,12579000.0,12565000.0,12566000.0,34.9972773,439902884.0781
2019-07-22 16:20:00,12565000.0,12575000.0,12560000.0,12560000.0,24.50464357,307983391.87498
2019-07-22 16:30:00,12560000.0,12570000.0,12551000.0,12563000.0,24.44601369,307071250.32705
2019-07-22 16:40:00,12563000.0,12584000.0,12562000.0,12584000.0,42.16375796,530120477.31101
2019-07-22 16:50:00,12582000.0,12582000.0,12561000.0,12574000.0,24.38726909,306645289.74596
2019-07-22 17:00:00,12573000.0,12585000.0,12567000.0,12579000.0,31.03307893,390385589.6708
2019-07-22 17:10:00,12578000.0,12585000.0,12563000.0,12566000.0,38.86676808,488682160.25895
2019-07-22 17:20:00,12566000.0,12572000.0,12550000.0,12550000.0,71.10961329,893247058.68413
2019-07-22 17:30:00,12562000.0,12562000.0,12541000.0,12544000.0,24.05500674,301889947.91838
2019-07-22 17:40:00,12544000.0,12566000.0,12542000.0,12548000.0,21.66801529,271890281.92555
2019-07-22 17:50:00,12564000.0,12564000.0,12545000.0,12547000.0,24.53039387,307797237.35256
2019-07-22 18:00:00,12547000.0,12556000.0,12541000.0,12552000.0,34.49799573,432834122.66198
2019-07-22 18:10:00,12550000.0,12554000.0,12489000.0,12504000.0,142.49217827,1783716275.42224
2019-07-22 18:20:00,12504000.0,12510000.0,12480000.0,12480000.0,82.39402278,1029206058.67042
2019-07-22 18:30:00,12480000.0,12494000.0,12466000.0,12485000.0,72.22219194,901181606.35496
2019-07-22 18:40:00,12485000.0,12488000.0,12470000.0,12474000.0,47.39939321,591366325.77749
2019-07-22 18:50:00,12475000.0,12490000.0,12464000.0,12465000.0,52.13273998,650163160.71353
2019-07-22 19:00:00,12466000.0,12466000.0,12410000.0,12425000.0,71.93872349,894222090.69256
2019-07-22 19:10:00,12425000.0,12459000.0,12422000.0,12450000.0,46.29107247,575894552.31121
2019-07-22 19:20:00,12450000.0,12470000.0,12444000.0,12461000.0,33.66316733,419440684.22144
2019-07-22 19:30:00,12450000.0,12493000.0,12450000.0,12490000.0,51.08719123,637350016.14017
2019-07-22 19:40:00,12490000.0,12490000.0,12464000.0,12475000.0,29.59809089,369321029.20872
2019-07-22 19:50:00,12472000.0,12489000.0,12453000.0,12467000.0,44.92441409,560486522.05672
2019-07-22 20:00:00,12460000.0,12488000.0,12441000.0,12485000.0,29.83282615,371886362.01745
2019-07-22 20:10:00,12480000.0,12480000.0,12452000.0,12457000.0,11.88673786,148141649.55172
2019-07-22 20:20:00,12451000.0,12460000.0,12447000.0,12460000.0,28.30150619,352379543.21648
2019-07-22 20:30:00,12453000.0,12471000.0,12411000.0,12413000.0,48.94594533,608410673.98439
2019-07-22 20:40:00,12414000.0,12600000.0,12405000.0,12540000.0,268.1520723,3364520423.30469
2019-07-22 20:50:00,12540000.0,12562000.0,12506000.0,12531000.0,59.96695315,751383211.80023
2019-07-22 21:00:00,12530000.0,12564000.0,12508000.0,12518000.0,48.20009134,603957832.05193
2019-07-22 21:10:00,12519000.0,12529000.0,12492000.0,12515000.0,41.53258308,519564338.55848
