,open,high,low,close,volume,value
2021-08-08 00:00:00,50036000.0,50046000.0,49816000.0,50001000.0,72.49702956,3620125912.99657
2021-08-08 00:10:00,50005000.0,50147000.0,49996000.0,50099000.0,57.43663277,2873852507.90854
2021-08-08 00:20:00,50054000.0,50096000.0,49998000.0,50079000.0,38.0991269,1906870326.35602
2021-08-08 00:30:00,50080000.0,50080000.0,49996000.0,50006000.0,38.77349127,1940052833.36858
2021-08-08 00:40:00,50006000.0,50024000.0,49890000.0,49918000.0,38.36105903,1916581968.35342
2021-08-08 00:50:00,49905000.0,50006000.0,49890000.0,49963000.0,28.43886777,1420266365.18545
2021-08-08 01:00:00,49963000.0,49994000.0,49275000.0,49550000.0,249.64769446,12365118181.95571
2021-08-08 01:10:00,49550000.0,49756000.0,49261000.0,49273000.0,90.81519056,4503081731.74483
2021-08-08 01:20:00,49270000.0,49478000.0,49134000.0,49391000.0,91.03046303,4488448267.31306
2021-08-08 01:30:00,49399000.0,50182000.0,49389000.0,50150000.0,103.53542829,5153151708.41942
2021-08-08 01:40:00,50150000.0,50233000.0,49912000.0,50117000.0,79.57633716,3984960667.78825
2021-08-08 01:50:00,50159000.0,50200000.0,49988000.0,50200000.0,33.72547764,1690164223.45762
2021-08-08 02:00:00,50199000.0,50227000.0,50024000.0,50048000.0,25.85533899,1295400856.56082
2021-08-08 02:10:00,50036000.0,50073000.0,49888000.0,49972000.0,30.72618765,1536114424.79066
2021-08-08 02:20:00,49932000.0,50102000.0,49932000.0,50055000.0,19.97580922,999177832.91005
2021-08-08 02:30:00,50055000.0,50055000.0,49862000.0,49921000.0,23.7275106,1184426222.55315
2021-08-08 02:40:00,49921000.0,50050000.0,49920000.0,50047000.0,20.23183412,1011851527.77034
2021-08-08 02:50:00,50045000.0,50090000.0,49924000.0,50049000.0,17.27399293,863716340.82447
2021-08-08 03:00:00,50049000.0,50049000.0,49917000.0,49986000.0,19.59628439,978705400.80737
2021-08-08 03:10:00,49922000.0,50049000.0,49917000.0,50001000.0,9.47954237,473936175.50481
2021-08-08 03:20:00,50001000.0,50100000.0,50000000.0,50100000.0,13.23112077,662274857.50263
2021-08-08 03:30:00,50101000.0,50150000.0,50045000.0,50081000.0,11.61799786,582137976.96627
2021-08-08 03:40:00,50046000.0,50149000.0,50046000.0,50149000.0,6.16266925,308782948.59237
2021-08-08 03:50:00,50149000.0,50150000.0,50102000.0,50130000.0,8.18747204,410565472.59706
2021-08-08 04:00:00,50130000.0,50250000.0,50087000.0,50210000.0,14.68886751,737064650.07002
2021-08-08 04:10:00,50250000.0,50250000.0,50020000.0,50099000.0,109.86729293,5507619692.59805
2021-08-08 04:20:00,50099000.0,50158000.0,50039000.0,50070000.0,7.31411321,366601748.52309
2021-08-08 04:30:00,50066000.0,50156000.0,50041000.0,50115000.0,8.80548859,440979974.03595
2021-08-08 04:40:00,50131000.0,50143000.0,49950000.0,50040000.0,12.54868335,627856556.18075
2021-08-08 04:50:00,50049000.0,50410000.0,50028000.0,50304000.0,147.35438429,7397055239.1797
2021-08-08 05:00:00,50303000.0,50499000.0,50102000.0,50147000.0,162.91914516,8190778471.53502
2021-08-08 05:10:00,50103000.0,50204000.0,50000000.0,50198000.0,34.40871255,1724301303.64408
2021-08-08 05:20:00,50198000.0,50340000.0,50126000.0,50306000.0,25.24545849,1268194710.50656
2021-08-08 05:30:00,50306000.0,50402000.0,50240000.0,50303000.0,20.92005997,1052201901.16469
2021-08-08 05:40:00,50303000.0,50400000.0,50267000.0,50373000.0,15.03033544,756597032.27209
2021-08-08 05:50:00,50376000.0,50400000.0,50240000.0,50298000.0,16.95628584,853387580.23393
2021-08-08 06:00:00,50251000.0,50575000.0,50250000.0,50400000.0,124.04364701,6262980190.76762
2021-08-08 06:10:00,50399000.0,50624000.0,50336000.0,50595000.0,64.32603623,3250028447.78754
2021-08-08 06:20:00,50595000.0,50650000.0,50455000.0,50577000.0,99.90324877,5050521503.60911
2021-08-08 06:30:00,50577000.0,50696000.0,50426000.0,50549000.0,65.36905324,3307463291.21583
2021-08-08 06:40:00,50549000.0,50549000.0,50378000.0,50422000.0,28.41187558,1433578764.63663
2021-08-08 06:50:00,50422000.0,51300000.0,50030000.0,50062000.0,201.27877731,10212118213.65888
2021-08-08 07:00:00,50111000.0,50318000.0,50050000.0,50285000.0,140.55303617,7059656647.59866
2021-08-08 07:10:00,50285000.0,50400000.0,50124000.0,50357000.0,57.60774199,2895737513.97342
2021-08-08 07:20:00,50393000.0,50510000.0,50314000.0,50358000.0,69.97215445,3525097204.07604
2021-08-08 07:30:00,50358000.0,50478000.0,50355000.0,50473000.0,28.79578584,1452226984.05549
2021-08-08 07:40:00,50473000.0,50522000.0,50372000.0,50443000.0,32.42507099,1636809118.40327
2021-08-08 07:50:00,50445000.0,50481000.0,50406000.0,50452000.0,23.21551003,1170950128.47842
2021-08-08 08:00:00,50431000.0,50680000.0,50429000.0,50601000.0,49.04714347,2480619171.09329
2021-08-08 08:10:00,50601000.0,50629000.0,50575000.0,50629000.0,25.27126275,1278556924.95577
2021-08-08 08:20:00,50629000.0,50780000.0,50620000.0,50655000.0,66.86919517,3390297433.1895
2021-08-08 08:30:00,50699000.0,51034000.0,50650000.0,50862000.0,125.55432002,6387505605.01365
2021-08-08 08:40:00,50862000.0,50986000.0,50770000.0,50840000.0,66.43919269,3380338324.27529
2021-08-08 08:50:00,50840000.0,51150000.0,50837000.0,50956000.0,139.20834376,7100488795.67423
2021-08-08 09:00:00,50956000.0,51015000.0,50780000.0,50982000.0,207.62228004,10566538329.00534
2021-08-08 09:10:00,50982000.0,51301000.0,50981000.0,51072000.0,226.3538867,11576945311.03872
2021-08-08 09:20:00,51072000.0,51256000.0,50800000.0,50800000.0,222.03933722,11334643800.87353
2021-08-08 09:30:00,50801000.0,50847000.0,50558000.0,50663000.0,212.01118371,10747261222.71413
2021-08-08 09:40:00,50663000.0,50908000.0,50660000.0,50846000.0,99.31215826,5042229661.10886
2021-08-08 09:50:00,50866000.0,51250000.0,50825000.0,51122000.0,153.97498919,7862120818.67317
2021-08-08 10:00:00,51122000.0,51133000.0,50803000.0,50825000.0,87.8138465,4475248259.96771
2021-08-08 10:10:00,50817000.0,50960000.0,50600000.0,50662000.0,81.56424326,4144215663.71728
2021-08-08 10:20:00,50659000.0,50726000.0,50522000.0,50631000.0,172.07446859,8706580103.33261
2021-08-08 10:30:00,50646000.0,50655000.0,50110000.0,50218000.0,149.49906935,7527236059.916
2021-08-08 10:40:00,50215000.0,50419000.0,50120000.0,50351000.0,113.46891863,5702374874.05418
2021-08-08 10:50:00,50351000.0,50400000.0,50236000.0,50389000.0,67.47991611,3396050551.25622
2021-08-08 11:00:00,50389000.0,50390000.0,50321000.0,50387000.0,40.1731254,2023049471.0732
2021-08-08 11:10:00,50387000.0,50447000.0,50255000.0,50350000.0,49.71495876,2503172963.81326
2021-08-08 11:20:00,50350000.0,50423000.0,50194000.0,50245000.0,49.21517905,2473548087.75425
2021-08-08 11:30:00,50222000.0,50441000.0,50186000.0,50314000.0,46.09939332,2320604055.90655
2021-08-08 11:40:00,50307000.0,50361000.0,50221000.0,50314000.0,88.08806157,4430704638.00776
2021-08-08 11:50:00,50332000.0,50412000.0,50230000.0,50278000.0,52.30034353,2631526266.58949
2021-08-08 12:00:00,50251000.0,50321000.0,50212000.0,50286000.0,53.3761593,2683893459.2585
2021-08-08 12:10:00,50286000.0,50560000.0,50286000.0,50507000.0,49.45473951,2494902259.92895
2021-08-08 12:20:00,50507000.0,50655000.0,50500000.0,50595000.0,40.4471699,2045218497.68394
2021-08-08 12:30:00,50595000.0,50595000.0,50478000.0,50480000.0,26.30729791,1329388243.23899
2021-08-08 12:40:00,50480000.0,50593000.0,50477000.0,50560000.0,38.25747713,1932362677.48303
2021-08-08 12:50:00,50578000.0,50759000.0,50560000.0,50758000.0,65.70924694,3330360260.87228
2021-08-08 13:00:00,50757000.0,50759000.0,50631000.0,50729000.0,63.96962827,3245361211.7419
2021-08-08 13:10:00,50729000.0,50837000.0,50729000.0,50824000.0,85.3376059,4332580818.95727
2021-08-08 13:20:00,50823000.0,50920000.0,50783000.0,50900000.0,83.57295908,4248262755.5171
2021-08-08 13:30:00,50920000.0,50950000.0,50706000.0,50724000.0,59.06596046,3001111491.34686
2021-08-08 13:40:00,50786000.0,50800000.0,50594000.0,50614000.0,66.65786246,3379192590.77122
2021-08-08 13:50:00,50602000.0,50718000.0,50578000.0,50670000.0,27.32073943,1383650339.01574
2021-08-08 14:00:00,50670000.0,50700000.0,50600000.0,50692000.0,24.47070808,1239180443.19325
2021-08-08 14:10:00,50692000.0,50802000.0,50674000.0,50770000.0,32.66467,1657568623.52325
2021-08-08 14:20:00,50775000.0,50870000.0,50757000.0,50800000.0,33.77336885,1716313701.59556
2021-08-08 14:30:00,50811000.0,50981000.0,50783000.0,50981000.0,40.05754585,2038141294.60959
2021-08-08 14:40:00,50981000.0,51098000.0,50937000.0,51085000.0,123.28433909,6289102264.11787
2021-08-08 14:50:00,51085000.0,51228000.0,50963000.0,51214000.0,93.76958613,4792537080.45652
2021-08-08 15:00:00,51230000.0,51480000.0,51146000.0,51181000.0,157.64947171,8086739876.97979
2021-08-08 15:10:00,51159000.0,51354000.0,51158000.0,51335000.0,83.13077044,4261181078.73279
2021-08-08 15:20:00,51335000.0,51587000.0,51315000.0,51501000.0,145.32085292,7481210854.01855
2021-08-08 15:30:00,51501000.0,51569000.0,51435000.0,51557000.0,71.521344,3683282033.37168
2021-08-08 15:40:00,51567000.0,51731000.0,51547000.0,51699000.0,105.71810729,5461202442.59213
2021-08-08 15:50:00,51698000.0,51699000.0,51356000.0,51379000.0,89.55140144,4613401162.48203
2021-08-08 16:00:00,51378000.0,51510000.0,51270000.0,51479000.0,81.2204991,4172846549.81654
2021-08-08 16:10:00,51477000.0,51649000.0,51451000.0,51602000.0,45.45323556,2342482521.45441
2021-08-08 16:20:00,51602000.0,51612000.0,51400000.0,51400000.0,58.75574074,3026181534.41209
2021-08-08 16:30:00,51400000.0,51449000.0,51151000.0,51283000.0,110.52293763,5666451674.84146
2021-08-08 16:40:00,51324000.0,51380000.0,51048000.0,51240000.0,48.26987851,2471541096.80863
2021-08-08 16:50:00,51249000.0,51360000.0,51060000.0,51087000.0,49.83997582,2552792904.9855
2021-08-08 17:00:00,51087000.0,51285000.0,51060000.0,51280000.0,57.99236511,2967419503.85821
2021-08-08 17:10:00,51280000.0,51312000.0,51114000.0,51126000.0,67.80008821,3474289825.24822
2021-08-08 17:20:00,51120000.0,51261000.0,51069000.0,51208000.0,64.35530417,3292346188.11825
2021-08-08 17:30:00,51208000.0,51225000.0,51052000.0,51205000.0,51.45839285,2630717282.92802
2021-08-08 17:40:00,51200000.0,51205000.0,51064000.0,51098000.0,41.7706877,2135393501.50118
2021-08-08 17:50:00,51136000.0,51137000.0,50823000.0,50827000.0,77.08573003,3931368959.23512
2021-08-08 18:00:00,50823000.0,51190000.0,50823000.0,51153000.0,70.84015891,3613644181.14245
2021-08-08 18:10:00,51153000.0,51194000.0,51056000.0,51132000.0,29.84084875,1526176688.22466
2021-08-08 18:20:00,51096000.0,51200000.0,50999000.0,51200000.0,30.42359629,1553466756.31095
2021-08-08 18:30:00,51199000.0,51300000.0,51167000.0,51237000.0,26.91795167,1378933049.80396
2021-08-08 18:40:00,51226000.0,51238000.0,51111000.0,51236000.0,20.58568732,1053394518.72214
2021-08-08 18:50:00,51236000.0,51239000.0,51131000.0,51239000.0,43.63276281,2234206560.84381
2021-08-08 19:00:00,51238000.0,51401000.0,51171000.0,51172000.0,51.81338496,2658248142.30034
2021-08-08 19:10:00,51172000.0,51208000.0,51000000.0,51019000.0,56.33724013,2878326408.81714
2021-08-08 19:20:00,51040000.0,51077000.0,50800000.0,50923000.0,88.80541544,4523117825.81507
2021-08-08 19:30:00,50923000.0,51025000.0,50920000.0,50953000.0,54.21996807,2763574861.17333
2021-08-08 19:40:00,50953000.0,50960000.0,50800000.0,50955000.0,53.6429346,2729204451.36413
2021-08-08 19:50:00,50955000.0,51077000.0,50910000.0,51005000.0,43.89229067,2239281039.2609
2021-08-08 20:00:00,51005000.0,51058000.0,50903000.0,51012000.0,30.64131553,1562642618.39779
2021-08-08 20:10:00,51012000.0,51019000.0,50674000.0,50944000.0,78.31750039,3980674992.60041
2021-08-08 20:20:00,50961000.0,51171000.0,50741000.0,51079000.0,70.70673882,3609751384.24605
2021-08-08 20:30:00,51100000.0,51263000.0,51087000.0,51239000.0,68.36924289,3500799991.26214
2021-08-08 20:40:00,51226000.0,51264000.0,51110000.0,51186000.0,78.34092981,4011880237.35983
2021-08-08 20:50:00,51170000.0,51190000.0,51000000.0,51049000.0,41.890414,2141441392.36145
2021-08-08 21:00:00,51143000.0,51342000.0,51000000.0,51169000.0,56.41250148,2888005165.19149
2021-08-08 21:10:00,51168000.0,51393000.0,51100000.0,51393000.0,77.66771278,3983416528.13636
2021-08-08 21:20:00,51398000.0,51528000.0,51353000.0,51524000.0,98.44373169,5065780904.64884
2021-08-08 21:30:00,51528000.0,51556000.0,51354000.0,51381000.0,62.93237893,3238045436.09368
2021-08-08 21:40:00,51382000.0,51537000.0,51358000.0,51490000.0,58.93279158,3032562994.31207
2021-08-08 21:50:00,51490000.0,51651000.0,51490000.0,51563000.0,81.35883888,4195218290.43062
2021-08-08 22:00:00,51566000.0,51700000.0,51375000.0,51457000.0,89.52614666,4617480643.50294
2021-08-08 22:10:00,51457000.0,51495000.0,51408000.0,51420000.0,41.99768851,2159929032.32061
2021-08-08 22:20:00,51418000.0,51508000.0,51294000.0,51296000.0,62.36514917,3205067978.91904
2021-08-08 22:30:00,51295000.0,51450000.0,51233000.0,51344000.0,51.59405621,2647769143.1082
2021-08-08 22:40:00,51343000.0,51344000.0,51236000.0,51276000.0,44.84079888,2299882416.84465
2021-08-08 22:50:00,51276000.0,51340000.0,51183000.0,51334000.0,35.79365762,1834545371.43062
2021-08-08 23:00:00,51341000.0,51489000.0,51141000.0,51335000.0,61.90070714,3174114635.2103
2021-08-08 23:10:00,51338000.0,51373000.0,51224000.0,51267000.0,28.69505463,1471607820.76312
2021-08-08 23:20:00,51294000.0,51297000.0,51073000.0,51096000.0,62.38047223,3191624480.6916
2021-08-08 23:30:00,51169000.0,51183000.0,50967000.0,51101000.0,129.62458315,6617497546.22925
2021-08-08 23:40:00,51101000.0,51125000.0,50665000.0,50974000.0,160.49230567,8164069009.62848
2021-08-08 23:50:00,50974000.0,50979000.0,50600000.0,50640000.0,107.75732358,5471616715.78316
