,open,high,low,close,volume,value
2021-05-31 22:00:00,43357000.0,43432000.0,43097000.0,43222000.0,49.9788313,2160881570.1782
2021-05-31 22:10:00,43222000.0,43502000.0,43205000.0,43434000.0,50.39916506,2186386555.2117
2021-05-31 22:20:00,43483000.0,43621000.0,43433000.0,43550000.0,64.28636266,2797288748.93928
2021-05-31 22:30:00,43514000.0,43595000.0,43301000.0,43435000.0,52.29762474,2273188570.58716
2021-05-31 22:40:00,43435000.0,43435000.0,43032000.0,43072000.0,73.14020614,3158772478.79227
2021-05-31 22:50:00,43072000.0,43453000.0,43071000.0,43298000.0,58.19846984,2520613870.70508
2021-05-31 23:00:00,43298000.0,43385000.0,42950000.0,43000000.0,61.0071269,2631399655.46652
2021-05-31 23:10:00,43000000.0,43113000.0,42967000.0,43030000.0,76.70666119,3300440756.86749
2021-05-31 23:20:00,43030000.0,43051000.0,42834000.0,43035000.0,73.51349137,3154020905.22195
2021-05-31 23:30:00,43003000.0,43100000.0,42980000.0,43098000.0,41.73053469,1795971144.64282
2021-05-31 23:40:00,43099000.0,43268000.0,43099000.0,43179000.0,39.39140528,1700583645.08538
2021-05-31 23:50:00,43179000.0,43315000.0,43135000.0,43234000.0,40.33451575,1743801375.80602
2021-06-01 00:00:00,43235000.0,43330000.0,43151000.0,43284000.0,43.2525845,1871928774.63525
2021-06-01 00:10:00,43284000.0,43533000.0,43271000.0,43488000.0,63.71519808,2765539310.37026
2021-06-01 00:20:00,43517000.0,43673000.0,43240000.0,43400000.0,95.00965553,4139438937.21584
2021-06-01 00:30:00,43382000.0,43600000.0,43375000.0,43449000.0,59.09761662,2568743699.09174
2021-06-01 00:40:00,43450000.0,43450000.0,43320000.0,43402000.0,37.6188029,1632284474.30565
2021-06-01 00:50:00,43400000.0,43470000.0,43200000.0,43452000.0,63.74270417,2762463551.35807
2021-06-01 01:00:00,43452000.0,43639000.0,43331000.0,43544000.0,110.73833965,4818507655.05845
2021-06-01 01:10:00,43544000.0,44104000.0,43544000.0,44083000.0,166.36378027,7297313946.91235
2021-06-01 01:20:00,44104000.0,44235000.0,43631000.0,43732000.0,237.07443621,10429053934.30315
2021-06-01 01:30:00,43732000.0,43900000.0,43588000.0,43687000.0,62.10377121,2714724270.21078
2021-06-01 01:40:00,43687000.0,43766000.0,43580000.0,43765000.0,24.03625096,1049695168.93447
2021-06-01 01:50:00,43765000.0,43790000.0,43593000.0,43706000.0,27.03122165,1181465363.41257
2021-06-01 02:00:00,43750000.0,43781000.0,43420000.0,43587000.0,39.42878819,1719051842.92325
2021-06-01 02:10:00,43587000.0,43676000.0,43344000.0,43400000.0,29.77171033,1295398130.87558
2021-06-01 02:20:00,43400000.0,43504000.0,43352000.0,43455000.0,24.9370208,1083109340.80284
2021-06-01 02:30:00,43444000.0,43491000.0,43300000.0,43300000.0,23.13980023,1003536062.86577
2021-06-01 02:40:00,43297000.0,43427000.0,43265000.0,43395000.0,27.61294714,1196129798.82491
2021-06-01 02:50:00,43395000.0,43519000.0,43335000.0,43500000.0,12.58961207,546885499.55175
