,open,high,low,close,volume,value
2021-06-16 00:00:00,46219000.0,46251000.0,45975000.0,46160000.0,94.39266313,4350427476.89671
2021-06-16 00:10:00,46188000.0,46207000.0,46087000.0,46172000.0,48.99766433,2262658648.04223
2021-06-16 00:20:00,46165000.0,46263000.0,46103000.0,46251000.0,27.25107438,1257984810.82605
2021-06-16 00:30:00,46263000.0,46300000.0,46139000.0,46200000.0,26.14002529,1208652636.33957
2021-06-16 00:40:00,46200000.0,46271000.0,46132000.0,46271000.0,41.98072916,1940745229.04402
2021-06-16 00:50:00,46271000.0,46359000.0,46243000.0,46288000.0,35.22086442,1630635713.26568
2021-06-16 01:00:00,46288000.0,46371000.0,46218000.0,46283000.0,62.97799582,2916210954.85525
2021-06-16 01:10:00,46283000.0,46380000.0,46260000.0,46344000.0,40.8211916,1891565262.54871
2021-06-16 01:20:00,46344000.0,46345000.0,46230000.0,46230000.0,20.5040557,949677514.00188
2021-06-16 01:30:00,46250000.0,46408000.0,46154000.0,46357000.0,65.28630392,3024650315.82428
2021-06-16 01:40:00,46356000.0,46358000.0,46234000.0,46300000.0,20.48557627,948488078.0898
2021-06-16 01:50:00,46300000.0,46420000.0,46286000.0,46386000.0,27.29828594,1265753636.73488
2021-06-16 02:00:00,46336000.0,46475000.0,46325000.0,46399000.0,42.33437085,1964547234.38827
2021-06-16 02:10:00,46399000.0,46584000.0,46360000.0,46554000.0,49.84068752,2317803230.69027
2021-06-16 02:20:00,46549000.0,46554000.0,46425000.0,46493000.0,22.55968791,1049215878.8291
2021-06-16 02:30:00,46481000.0,46549000.0,46480000.0,46545000.0,18.59737878,864950507.59621
2021-06-16 02:40:00,46525000.0,46612000.0,46502000.0,46599000.0,36.91279602,1719353042.1629
2021-06-16 02:50:00,46603000.0,46899000.0,46576000.0,46866000.0,70.3281956,3291146990.22176
2021-06-16 03:00:00,46865000.0,47421000.0,46865000.0,47380000.0,307.36486613,14513336666.27466
2021-06-16 03:10:00,47380000.0,47500000.0,47307000.0,47370000.0,124.64882833,5911622552.17163
2021-06-16 03:20:00,47370000.0,47500000.0,47300000.0,47348000.0,71.87719707,3409112518.62178
2021-06-16 03:30:00,47348000.0,47419000.0,47137000.0,47183000.0,81.91952493,3870044539.02185
