,open,high,low,close,volume,value
2019-10-23 00:00:00,9670000.0,9672000.0,9650000.0,9658000.0,23.35528967,225513793.36972
2019-10-23 00:10:00,9661000.0,9670000.0,9659000.0,9666000.0,3.58795675,34677427.34617
2019-10-23 00:20:00,9666000.0,9670000.0,9662000.0,9669000.0,8.33012378,80510273.22759
2019-10-23 00:30:00,9669000.0,9685000.0,9657000.0,9685000.0,18.09089338,174838364.86632
2019-10-23 00:40:00,9685000.0,9685000.0,9667000.0,9670000.0,10.34200152,100064421.2693
2019-10-23 00:50:00,9671000.0,9688000.0,9670000.0,9688000.0,21.76969081,210639999.49541
2019-10-23 01:00:00,9683000.0,9699000.0,9655000.0,9659000.0,35.1725293,340602659.55086
2019-10-23 01:10:00,9659000.0,9675000.0,9658000.0,9669000.0,1.66394002,16087108.99217
2019-10-23 01:20:00,9669000.0,9679000.0,9661000.0,9676000.0,6.20856916,60010841.15138
2019-10-23 01:30:00,9676000.0,9688000.0,9669000.0,9684000.0,3.31891256,32124316.41367
2019-10-23 01:40:00,9684000.0,9688000.0,9676000.0,9678000.0,2.142495,20735667.49188
2019-10-23 01:50:00,9676000.0,9678000.0,9663000.0,9672000.0,7.25684926,70149079.04771
2019-10-23 02:00:00,9664000.0,9672000.0,9661000.0,9672000.0,5.96148388,57629848.09786
2019-10-23 02:10:00,9668000.0,9673000.0,9658000.0,9673000.0,4.86947859,47053970.40558
2019-10-23 02:20:00,9666000.0,9669000.0,9656000.0,9669000.0,1.9982629,19307056.14871
2019-10-23 02:30:00,9669000.0,9669000.0,9660000.0,9661000.0,3.62748041,35046047.82827
2019-10-23 02:40:00,9661000.0,9665000.0,9655000.0,9660000.0,10.32942729,99783432.42137
2019-10-23 02:50:00,9665000.0,9666000.0,9656000.0,9660000.0,4.05153829,39149369.5298
2019-10-23 03:00:00,9660000.0,9666000.0,9656000.0,9660000.0,1.30249443,12580308.37801
2019-10-23 03:10:00,9658000.0,9664000.0,9656000.0,9656000.0,4.79099345,46269177.38281
2019-10-23 03:20:00,9655000.0,9670000.0,9653000.0,9663000.0,4.68318051,45227568.14414
2019-10-23 03:30:00,9655000.0,9656000.0,9644000.0,9645000.0,21.60119794,208449038.42569
2019-10-23 03:40:00,9645000.0,9645000.0,9640000.0,9645000.0,2.1083848,20329395.65182
2019-10-23 03:50:00,9645000.0,9674000.0,9641000.0,9665000.0,4.35865244,42113459.49499
2019-10-23 04:00:00,9646000.0,9665000.0,9646000.0,9648000.0,1.30606454,12617631.79336
2019-10-23 04:10:00,9648000.0,9662000.0,9643000.0,9660000.0,2.98063113,28756806.47678
2019-10-23 04:20:00,9655000.0,9655000.0,9649000.0,9649000.0,2.21351895,21358999.94857
2019-10-23 04:30:00,9649000.0,9649000.0,9636000.0,9637000.0,11.58030759,111630228.60832
2019-10-23 04:40:00,9636000.0,9637000.0,9619000.0,9619000.0,27.95655338,269161892.16984
2019-10-23 04:50:00,9620000.0,9645000.0,9620000.0,9629000.0,7.56791163,72912743.88922
2019-10-23 05:00:00,9629000.0,9638000.0,9516000.0,9574000.0,180.59376681,1727813997.41974
2019-10-23 05:10:00,9571000.0,9592000.0,9548000.0,9548000.0,32.80492775,314014293.45967
2019-10-23 05:20:00,9548000.0,9561000.0,9532000.0,9551000.0,7.58496769,72438500.40048
2019-10-23 05:30:00,9551000.0,9569000.0,9538000.0,9567000.0,15.38791083,146963613.33191
2019-10-23 05:40:00,9567000.0,9570000.0,9556000.0,9556000.0,9.44357447,90286933.34424
2019-10-23 05:50:00,9556000.0,9579000.0,9556000.0,9575000.0,10.40491615,99546298.11593
2019-10-23 06:00:00,9576000.0,9576000.0,9558000.0,9558000.0,11.36834159,108785271.3741
2019-10-23 06:10:00,9560000.0,9570000.0,9556000.0,9562000.0,9.41269943,89986880.80333
2019-10-23 06:20:00,9561000.0,9562000.0,9551000.0,9560000.0,6.52743672,62387966.63911
2019-10-23 06:30:00,9557000.0,9560000.0,9550000.0,9555000.0,7.19048808,68698317.22595
2019-10-23 06:40:00,9555000.0,9569000.0,9554000.0,9559000.0,11.73777656,112224423.58332
2019-10-23 06:50:00,9559000.0,9566000.0,9543000.0,9543000.0,17.00571715,162437632.59957
2019-10-23 07:00:00,9543000.0,9554000.0,9520000.0,9547000.0,13.48444632,128557956.53202
2019-10-23 07:10:00,9554000.0,9557000.0,9546000.0,9552000.0,8.66059872,82725081.34435
2019-10-23 07:20:00,9552000.0,9561000.0,9546000.0,9558000.0,8.72574702,83365922.69715
2019-10-23 07:30:00,9558000.0,9558000.0,9543000.0,9545000.0,8.3675283,79929179.18983
2019-10-23 07:40:00,9545000.0,9554000.0,9540000.0,9540000.0,27.69801574,264463205.14111
2019-10-23 07:50:00,9554000.0,9554000.0,9519000.0,9535000.0,18.55802508,177016897.48037
2019-10-23 08:00:00,9527000.0,9535000.0,9508000.0,9527000.0,33.79526739,321791160.05179
2019-10-23 08:10:00,9525000.0,9525000.0,9474000.0,9478000.0,80.57251395,764867571.45015
2019-10-23 08:20:00,9490000.0,9501000.0,9451000.0,9476000.0,50.49534024,478159206.51909
2019-10-23 08:30:00,9471000.0,9493000.0,9455000.0,9483000.0,35.23817995,333710330.36842
2019-10-23 08:40:00,9484000.0,9490000.0,9469000.0,9479000.0,10.4691228,99235106.91684
2019-10-23 08:50:00,9476000.0,9483000.0,9464000.0,9470000.0,17.24514129,163360755.6198
2019-10-23 09:00:00,9469000.0,9475000.0,9446000.0,9454000.0,55.34708036,523266790.1099
2019-10-23 09:10:00,9462000.0,9498000.0,9461000.0,9485000.0,16.76374285,158896472.13348
2019-10-23 09:20:00,9485000.0,9507000.0,9485000.0,9497000.0,15.465466,146898466.07694
2019-10-23 09:30:00,9498000.0,9512000.0,9497000.0,9506000.0,12.42919703,118109796.44969
2019-10-23 09:40:00,9505000.0,9519000.0,9492000.0,9519000.0,25.10248695,238671929.40314
2019-10-23 09:50:00,9518000.0,9523000.0,9496000.0,9499000.0,33.9039022,322529121.66334
2019-10-23 10:00:00,9499000.0,9510000.0,9492000.0,9500000.0,14.16133137,134498491.70028
2019-10-23 10:10:00,9510000.0,9525000.0,9498000.0,9498000.0,8.16939303,77702994.58046
2019-10-23 10:20:00,9498000.0,9513000.0,9494000.0,9499000.0,7.24021685,68778015.44298
2019-10-23 10:30:00,9499000.0,9502000.0,9485000.0,9499000.0,11.56262513,109760322.35917
2019-10-23 10:40:00,9497000.0,9503000.0,9495000.0,9499000.0,16.74716955,159069706.79649
